,Unnamed: 0,site_id,well_id,cell_type,dataset,experiment,plate,well,site,well_type,sirna,sirna_id
57308,99130,HUVEC-16_2_D11_1,HUVEC-16_2_D11,HUVEC,train,HUVEC-16,2,D11,1,treatment,s195427,475
57309,99131,HUVEC-16_2_D11_2,HUVEC-16_2_D11,HUVEC,train,HUVEC-16,2,D11,2,treatment,s195427,475
57310,99132,HUVEC-16_2_D12_1,HUVEC-16_2_D12,HUVEC,train,HUVEC-16,2,D12,1,treatment,s38258,131
57311,99133,HUVEC-16_2_D12_2,HUVEC-16_2_D12,HUVEC,train,HUVEC-16,2,D12,2,treatment,s38258,131
57312,99134,HUVEC-16_2_D13_1,HUVEC-16_2_D13,HUVEC,train,HUVEC-16,2,D13,1,treatment,s36252,269
57313,99135,HUVEC-16_2_D13_2,HUVEC-16_2_D13,HUVEC,train,HUVEC-16,2,D13,2,treatment,s36252,269
57314,99136,HUVEC-16_2_D14_1,HUVEC-16_2_D14,HUVEC,train,HUVEC-16,2,D14,1,treatment,s224967,117
57315,99137,HUVEC-16_2_D14_2,HUVEC-16_2_D14,HUVEC,train,HUVEC-16,2,D14,2,treatment,s224967,117
57316,99138,HUVEC-16_2_D15_1,HUVEC-16_2_D15,HUVEC,train,HUVEC-16,2,D15,1,treatment,s37144,615
57317,99139,HUVEC-16_2_D15_2,HUVEC-16_2_D15,HUVEC,train,HUVEC-16,2,D15,2,treatment,s37144,615
57318,99140,HUVEC-16_2_D16_1,HUVEC-16_2_D16,HUVEC,train,HUVEC-16,2,D16,1,treatment,s38294,364
57319,99141,HUVEC-16_2_D16_2,HUVEC-16_2_D16,HUVEC,train,HUVEC-16,2,D16,2,treatment,s38294,364
57320,99142,HUVEC-16_2_D17_1,HUVEC-16_2_D17,HUVEC,train,HUVEC-16,2,D17,1,treatment,s36255,826
57321,99143,HUVEC-16_2_D17_2,HUVEC-16_2_D17,HUVEC,train,HUVEC-16,2,D17,2,treatment,s36255,826
57322,99144,HUVEC-16_2_D18_1,HUVEC-16_2_D18,HUVEC,train,HUVEC-16,2,D18,1,treatment,s39347,804
57323,99145,HUVEC-16_2_D18_2,HUVEC-16_2_D18,HUVEC,train,HUVEC-16,2,D18,2,treatment,s39347,804
57324,99146,HUVEC-16_2_D19_1,HUVEC-16_2_D19,HUVEC,train,HUVEC-16,2,D19,1,treatment,s37382,263
57325,99147,HUVEC-16_2_D19_2,HUVEC-16_2_D19,HUVEC,train,HUVEC-16,2,D19,2,treatment,s37382,263
57326,99148,HUVEC-16_2_D20_1,HUVEC-16_2_D20,HUVEC,train,HUVEC-16,2,D20,1,treatment,s224912,64
57327,99149,HUVEC-16_2_D20_2,HUVEC-16_2_D20,HUVEC,train,HUVEC-16,2,D20,2,treatment,s224912,64
57328,99150,HUVEC-16_2_D21_1,HUVEC-16_2_D21,HUVEC,train,HUVEC-16,2,D21,1,treatment,s37926,1077
57329,99151,HUVEC-16_2_D21_2,HUVEC-16_2_D21,HUVEC,train,HUVEC-16,2,D21,2,treatment,s37926,1077
57330,99152,HUVEC-16_2_D22_1,HUVEC-16_2_D22,HUVEC,train,HUVEC-16,2,D22,1,treatment,s36691,529
57331,99153,HUVEC-16_2_D22_2,HUVEC-16_2_D22,HUVEC,train,HUVEC-16,2,D22,2,treatment,s36691,529
57332,99154,HUVEC-16_2_D23_1,HUVEC-16_2_D23,HUVEC,train,HUVEC-16,2,D23,1,treatment,s39170,336
57333,99155,HUVEC-16_2_D23_2,HUVEC-16_2_D23,HUVEC,train,HUVEC-16,2,D23,2,treatment,s39170,336
57334,99156,HUVEC-16_2_E02_1,HUVEC-16_2_E02,HUVEC,train,HUVEC-16,2,E02,1,treatment,s39020,349
57335,99157,HUVEC-16_2_E02_2,HUVEC-16_2_E02,HUVEC,train,HUVEC-16,2,E02,2,treatment,s39020,349
57336,99158,HUVEC-16_2_E03_1,HUVEC-16_2_E03,HUVEC,train,HUVEC-16,2,E03,1,treatment,s38221,72
57337,99159,HUVEC-16_2_E03_2,HUVEC-16_2_E03,HUVEC,train,HUVEC-16,2,E03,2,treatment,s38221,72
57338,99160,HUVEC-16_2_E04_1,HUVEC-16_2_E04,HUVEC,train,HUVEC-16,2,E04,1,treatment,s38604,52
57339,99161,HUVEC-16_2_E04_2,HUVEC-16_2_E04,HUVEC,train,HUVEC-16,2,E04,2,treatment,s38604,52
57340,99162,HUVEC-16_2_E05_1,HUVEC-16_2_E05,HUVEC,train,HUVEC-16,2,E05,1,treatment,s37691,327
57341,99163,HUVEC-16_2_E05_2,HUVEC-16_2_E05,HUVEC,train,HUVEC-16,2,E05,2,treatment,s37691,327
57342,99164,HUVEC-16_2_E06_1,HUVEC-16_2_E06,HUVEC,train,HUVEC-16,2,E06,1,treatment,s39180,813
57343,99165,HUVEC-16_2_E06_2,HUVEC-16_2_E06,HUVEC,train,HUVEC-16,2,E06,2,treatment,s39180,813
57344,99166,HUVEC-16_2_E07_1,HUVEC-16_2_E07,HUVEC,train,HUVEC-16,2,E07,1,treatment,s37414,659
57345,99167,HUVEC-16_2_E07_2,HUVEC-16_2_E07,HUVEC,train,HUVEC-16,2,E07,2,treatment,s37414,659
57346,99168,HUVEC-16_2_E08_1,HUVEC-16_2_E08,HUVEC,train,HUVEC-16,2,E08,1,treatment,s39418,61
57347,99169,HUVEC-16_2_E08_2,HUVEC-16_2_E08,HUVEC,train,HUVEC-16,2,E08,2,treatment,s39418,61
57348,99170,HUVEC-16_2_E09_1,HUVEC-16_2_E09,HUVEC,train,HUVEC-16,2,E09,1,treatment,s37207,766
57349,99171,HUVEC-16_2_E09_2,HUVEC-16_2_E09,HUVEC,train,HUVEC-16,2,E09,2,treatment,s37207,766
57350,99172,HUVEC-16_2_E10_1,HUVEC-16_2_E10,HUVEC,train,HUVEC-16,2,E10,1,treatment,s39112,1030
57351,99173,HUVEC-16_2_E10_2,HUVEC-16_2_E10,HUVEC,train,HUVEC-16,2,E10,2,treatment,s39112,1030
57352,99174,HUVEC-16_2_E11_1,HUVEC-16_2_E11,HUVEC,train,HUVEC-16,2,E11,1,treatment,s36915,563
57353,99175,HUVEC-16_2_E11_2,HUVEC-16_2_E11,HUVEC,train,HUVEC-16,2,E11,2,treatment,s36915,563
57354,99176,HUVEC-16_2_E12_1,HUVEC-16_2_E12,HUVEC,train,HUVEC-16,2,E12,1,treatment,s39244,101
57355,99177,HUVEC-16_2_E12_2,HUVEC-16_2_E12,HUVEC,train,HUVEC-16,2,E12,2,treatment,s39244,101
57356,99178,HUVEC-16_2_E13_1,HUVEC-16_2_E13,HUVEC,train,HUVEC-16,2,E13,1,treatment,s39538,423
57357,99179,HUVEC-16_2_E13_2,HUVEC-16_2_E13,HUVEC,train,HUVEC-16,2,E13,2,treatment,s39538,423
57358,99180,HUVEC-16_2_E14_1,HUVEC-16_2_E14,HUVEC,train,HUVEC-16,2,E14,1,treatment,s36951,262
57359,99181,HUVEC-16_2_E14_2,HUVEC-16_2_E14,HUVEC,train,HUVEC-16,2,E14,2,treatment,s36951,262
57360,99182,HUVEC-16_2_E15_1,HUVEC-16_2_E15,HUVEC,train,HUVEC-16,2,E15,1,treatment,s36733,1033
57361,99183,HUVEC-16_2_E15_2,HUVEC-16_2_E15,HUVEC,train,HUVEC-16,2,E15,2,treatment,s36733,1033
57362,99184,HUVEC-16_2_E16_1,HUVEC-16_2_E16,HUVEC,train,HUVEC-16,2,E16,1,treatment,s36595,913
57363,99185,HUVEC-16_2_E16_2,HUVEC-16_2_E16,HUVEC,train,HUVEC-16,2,E16,2,treatment,s36595,913
57364,99186,HUVEC-16_2_E17_1,HUVEC-16_2_E17,HUVEC,train,HUVEC-16,2,E17,1,treatment,s37967,75
57365,99187,HUVEC-16_2_E17_2,HUVEC-16_2_E17,HUVEC,train,HUVEC-16,2,E17,2,treatment,s37967,75
57366,99188,HUVEC-16_2_E18_1,HUVEC-16_2_E18,HUVEC,train,HUVEC-16,2,E18,1,treatment,s37498,521
57367,99189,HUVEC-16_2_E18_2,HUVEC-16_2_E18,HUVEC,train,HUVEC-16,2,E18,2,treatment,s37498,521
57368,99190,HUVEC-16_2_E19_1,HUVEC-16_2_E19,HUVEC,train,HUVEC-16,2,E19,1,treatment,s39194,245
57369,99191,HUVEC-16_2_E19_2,HUVEC-16_2_E19,HUVEC,train,HUVEC-16,2,E19,2,treatment,s39194,245
57370,99192,HUVEC-16_2_E20_1,HUVEC-16_2_E20,HUVEC,train,HUVEC-16,2,E20,1,treatment,s38120,182
57371,99193,HUVEC-16_2_E20_2,HUVEC-16_2_E20,HUVEC,train,HUVEC-16,2,E20,2,treatment,s38120,182
57372,99194,HUVEC-16_2_E21_1,HUVEC-16_2_E21,HUVEC,train,HUVEC-16,2,E21,1,treatment,s39061,1098
57373,99195,HUVEC-16_2_E21_2,HUVEC-16_2_E21,HUVEC,train,HUVEC-16,2,E21,2,treatment,s39061,1098
57374,99196,HUVEC-16_2_E22_1,HUVEC-16_2_E22,HUVEC,train,HUVEC-16,2,E22,1,treatment,s38370,1043
57375,99197,HUVEC-16_2_E22_2,HUVEC-16_2_E22,HUVEC,train,HUVEC-16,2,E22,2,treatment,s38370,1043
57376,99198,HUVEC-16_2_E23_1,HUVEC-16_2_E23,HUVEC,train,HUVEC-16,2,E23,1,treatment,s39264,1016
57377,99199,HUVEC-16_2_E23_2,HUVEC-16_2_E23,HUVEC,train,HUVEC-16,2,E23,2,treatment,s39264,1016
57378,99200,HUVEC-16_2_F02_1,HUVEC-16_2_F02,HUVEC,train,HUVEC-16,2,F02,1,treatment,s38598,1002
57379,99201,HUVEC-16_2_F02_2,HUVEC-16_2_F02,HUVEC,train,HUVEC-16,2,F02,2,treatment,s38598,1002
57380,99202,HUVEC-16_2_F03_1,HUVEC-16_2_F03,HUVEC,train,HUVEC-16,2,F03,1,positive_control,s14729,1113
57381,99203,HUVEC-16_2_F03_2,HUVEC-16_2_F03,HUVEC,train,HUVEC-16,2,F03,2,positive_control,s14729,1113
57382,99204,HUVEC-16_2_F04_1,HUVEC-16_2_F04,HUVEC,train,HUVEC-16,2,F04,1,treatment,s38190,729
57383,99205,HUVEC-16_2_F04_2,HUVEC-16_2_F04,HUVEC,train,HUVEC-16,2,F04,2,treatment,s38190,729
57384,99206,HUVEC-16_2_F05_1,HUVEC-16_2_F05,HUVEC,train,HUVEC-16,2,F05,1,treatment,s37483,44
57385,99207,HUVEC-16_2_F05_2,HUVEC-16_2_F05,HUVEC,train,HUVEC-16,2,F05,2,treatment,s37483,44
57386,99208,HUVEC-16_2_F06_1,HUVEC-16_2_F06,HUVEC,train,HUVEC-16,2,F06,1,treatment,s224958,709
57387,99209,HUVEC-16_2_F06_2,HUVEC-16_2_F06,HUVEC,train,HUVEC-16,2,F06,2,treatment,s224958,709
57388,99210,HUVEC-16_2_F07_1,HUVEC-16_2_F07,HUVEC,train,HUVEC-16,2,F07,1,positive_control,s24587,1119
57389,99211,HUVEC-16_2_F07_2,HUVEC-16_2_F07,HUVEC,train,HUVEC-16,2,F07,2,positive_control,s24587,1119
57390,99212,HUVEC-16_2_F08_1,HUVEC-16_2_F08,HUVEC,train,HUVEC-16,2,F08,1,treatment,s224941,787
57391,99213,HUVEC-16_2_F08_2,HUVEC-16_2_F08,HUVEC,train,HUVEC-16,2,F08,2,treatment,s224941,787
57392,99214,HUVEC-16_2_F09_1,HUVEC-16_2_F09,HUVEC,train,HUVEC-16,2,F09,1,treatment,s38409,1083
57393,99215,HUVEC-16_2_F09_2,HUVEC-16_2_F09,HUVEC,train,HUVEC-16,2,F09,2,treatment,s38409,1083
57394,99216,HUVEC-16_2_F10_1,HUVEC-16_2_F10,HUVEC,train,HUVEC-16,2,F10,1,treatment,s36853,429
57395,99217,HUVEC-16_2_F10_2,HUVEC-16_2_F10,HUVEC,train,HUVEC-16,2,F10,2,treatment,s36853,429
57396,99218,HUVEC-16_2_F11_1,HUVEC-16_2_F11,HUVEC,train,HUVEC-16,2,F11,1,positive_control,s501309,1126
57397,99219,HUVEC-16_2_F11_2,HUVEC-16_2_F11,HUVEC,train,HUVEC-16,2,F11,2,positive_control,s501309,1126
57398,99220,HUVEC-16_2_F12_1,HUVEC-16_2_F12,HUVEC,train,HUVEC-16,2,F12,1,treatment,s37182,733
57399,99221,HUVEC-16_2_F12_2,HUVEC-16_2_F12,HUVEC,train,HUVEC-16,2,F12,2,treatment,s37182,733
57400,99222,HUVEC-16_2_F13_1,HUVEC-16_2_F13,HUVEC,train,HUVEC-16,2,F13,1,treatment,s36346,753
57401,99223,HUVEC-16_2_F13_2,HUVEC-16_2_F13,HUVEC,train,HUVEC-16,2,F13,2,treatment,s36346,753
57402,99224,HUVEC-16_2_F14_1,HUVEC-16_2_F14,HUVEC,train,HUVEC-16,2,F14,1,treatment,s36651,903
57403,99225,HUVEC-16_2_F14_2,HUVEC-16_2_F14,HUVEC,train,HUVEC-16,2,F14,2,treatment,s36651,903
57404,99226,HUVEC-16_2_F15_1,HUVEC-16_2_F15,HUVEC,train,HUVEC-16,2,F15,1,positive_control,s1174,1109
57405,99227,HUVEC-16_2_F15_2,HUVEC-16_2_F15,HUVEC,train,HUVEC-16,2,F15,2,positive_control,s1174,1109
57406,99228,HUVEC-16_2_F16_1,HUVEC-16_2_F16,HUVEC,train,HUVEC-16,2,F16,1,treatment,s38533,968
57407,99229,HUVEC-16_2_F16_2,HUVEC-16_2_F16,HUVEC,train,HUVEC-16,2,F16,2,treatment,s38533,968
57408,99230,HUVEC-16_2_F17_1,HUVEC-16_2_F17,HUVEC,train,HUVEC-16,2,F17,1,treatment,s38133,849
57409,99231,HUVEC-16_2_F17_2,HUVEC-16_2_F17,HUVEC,train,HUVEC-16,2,F17,2,treatment,s38133,849
57410,99232,HUVEC-16_2_F18_1,HUVEC-16_2_F18,HUVEC,train,HUVEC-16,2,F18,1,treatment,s38404,473
57411,99233,HUVEC-16_2_F18_2,HUVEC-16_2_F18,HUVEC,train,HUVEC-16,2,F18,2,treatment,s38404,473
57412,99234,HUVEC-16_2_F19_1,HUVEC-16_2_F19,HUVEC,train,HUVEC-16,2,F19,1,positive_control,s4165,1123
57413,99235,HUVEC-16_2_F19_2,HUVEC-16_2_F19,HUVEC,train,HUVEC-16,2,F19,2,positive_control,s4165,1123
57414,99236,HUVEC-16_2_F20_1,HUVEC-16_2_F20,HUVEC,train,HUVEC-16,2,F20,1,treatment,s35961,149
57415,99237,HUVEC-16_2_F20_2,HUVEC-16_2_F20,HUVEC,train,HUVEC-16,2,F20,2,treatment,s35961,149
57416,99238,HUVEC-16_2_F21_1,HUVEC-16_2_F21,HUVEC,train,HUVEC-16,2,F21,1,treatment,s36168,731
57417,99239,HUVEC-16_2_F21_2,HUVEC-16_2_F21,HUVEC,train,HUVEC-16,2,F21,2,treatment,s36168,731
57418,99240,HUVEC-16_2_F22_1,HUVEC-16_2_F22,HUVEC,train,HUVEC-16,2,F22,1,positive_control,s15652,1114
57419,99241,HUVEC-16_2_F22_2,HUVEC-16_2_F22,HUVEC,train,HUVEC-16,2,F22,2,positive_control,s15652,1114
57420,99242,HUVEC-16_2_F23_1,HUVEC-16_2_F23,HUVEC,train,HUVEC-16,2,F23,1,treatment,s36538,153
57421,99243,HUVEC-16_2_F23_2,HUVEC-16_2_F23,HUVEC,train,HUVEC-16,2,F23,2,treatment,s36538,153
57422,99244,HUVEC-16_2_G02_1,HUVEC-16_2_G02,HUVEC,train,HUVEC-16,2,G02,1,treatment,s38395,407
57423,99245,HUVEC-16_2_G02_2,HUVEC-16_2_G02,HUVEC,train,HUVEC-16,2,G02,2,treatment,s38395,407
57424,99246,HUVEC-16_2_G03_1,HUVEC-16_2_G03,HUVEC,train,HUVEC-16,2,G03,1,treatment,s38139,535
57425,99247,HUVEC-16_2_G03_2,HUVEC-16_2_G03,HUVEC,train,HUVEC-16,2,G03,2,treatment,s38139,535
57426,99248,HUVEC-16_2_G04_1,HUVEC-16_2_G04,HUVEC,train,HUVEC-16,2,G04,1,treatment,s224940,722
57427,99249,HUVEC-16_2_G04_2,HUVEC-16_2_G04,HUVEC,train,HUVEC-16,2,G04,2,treatment,s224940,722
57428,99250,HUVEC-16_2_G05_1,HUVEC-16_2_G05,HUVEC,train,HUVEC-16,2,G05,1,treatment,s39491,27
57429,99251,HUVEC-16_2_G05_2,HUVEC-16_2_G05,HUVEC,train,HUVEC-16,2,G05,2,treatment,s39491,27
57430,99252,HUVEC-16_2_G06_1,HUVEC-16_2_G06,HUVEC,train,HUVEC-16,2,G06,1,treatment,s37346,1046
57431,99253,HUVEC-16_2_G06_2,HUVEC-16_2_G06,HUVEC,train,HUVEC-16,2,G06,2,treatment,s37346,1046
57432,99254,HUVEC-16_2_G07_1,HUVEC-16_2_G07,HUVEC,train,HUVEC-16,2,G07,1,treatment,s37188,669
57433,99255,HUVEC-16_2_G07_2,HUVEC-16_2_G07,HUVEC,train,HUVEC-16,2,G07,2,treatment,s37188,669
57434,99256,HUVEC-16_2_G08_1,HUVEC-16_2_G08,HUVEC,train,HUVEC-16,2,G08,1,treatment,s37668,887
57435,99257,HUVEC-16_2_G08_2,HUVEC-16_2_G08,HUVEC,train,HUVEC-16,2,G08,2,treatment,s37668,887
57436,99258,HUVEC-16_2_G09_1,HUVEC-16_2_G09,HUVEC,train,HUVEC-16,2,G09,1,treatment,s39402,761
57437,99259,HUVEC-16_2_G09_2,HUVEC-16_2_G09,HUVEC,train,HUVEC-16,2,G09,2,treatment,s39402,761
57438,99260,HUVEC-16_2_G10_1,HUVEC-16_2_G10,HUVEC,train,HUVEC-16,2,G10,1,treatment,s380,57
57439,99261,HUVEC-16_2_G10_2,HUVEC-16_2_G10,HUVEC,train,HUVEC-16,2,G10,2,treatment,s380,57
57440,99262,HUVEC-16_2_G11_1,HUVEC-16_2_G11,HUVEC,train,HUVEC-16,2,G11,1,treatment,s36837,601
57441,99263,HUVEC-16_2_G11_2,HUVEC-16_2_G11,HUVEC,train,HUVEC-16,2,G11,2,treatment,s36837,601
57442,99264,HUVEC-16_2_G12_1,HUVEC-16_2_G12,HUVEC,train,HUVEC-16,2,G12,1,treatment,s37295,236
57443,99265,HUVEC-16_2_G12_2,HUVEC-16_2_G12,HUVEC,train,HUVEC-16,2,G12,2,treatment,s37295,236
57444,99266,HUVEC-16_2_G13_1,HUVEC-16_2_G13,HUVEC,train,HUVEC-16,2,G13,1,treatment,s37782,225
57445,99267,HUVEC-16_2_G13_2,HUVEC-16_2_G13,HUVEC,train,HUVEC-16,2,G13,2,treatment,s37782,225
57446,99268,HUVEC-16_2_G14_1,HUVEC-16_2_G14,HUVEC,train,HUVEC-16,2,G14,1,treatment,s39003,499
57447,99269,HUVEC-16_2_G14_2,HUVEC-16_2_G14,HUVEC,train,HUVEC-16,2,G14,2,treatment,s39003,499
57448,99270,HUVEC-16_2_G15_1,HUVEC-16_2_G15,HUVEC,train,HUVEC-16,2,G15,1,treatment,s224921,2
57449,99271,HUVEC-16_2_G15_2,HUVEC-16_2_G15,HUVEC,train,HUVEC-16,2,G15,2,treatment,s224921,2
57450,99272,HUVEC-16_2_G16_1,HUVEC-16_2_G16,HUVEC,train,HUVEC-16,2,G16,1,treatment,s39161,975
57451,99273,HUVEC-16_2_G16_2,HUVEC-16_2_G16,HUVEC,train,HUVEC-16,2,G16,2,treatment,s39161,975
57452,99274,HUVEC-16_2_G17_1,HUVEC-16_2_G17,HUVEC,train,HUVEC-16,2,G17,1,treatment,s224944,536
57453,99275,HUVEC-16_2_G17_2,HUVEC-16_2_G17,HUVEC,train,HUVEC-16,2,G17,2,treatment,s224944,536
57454,99276,HUVEC-16_2_G18_1,HUVEC-16_2_G18,HUVEC,train,HUVEC-16,2,G18,1,treatment,s38069,739
57455,99277,HUVEC-16_2_G18_2,HUVEC-16_2_G18,HUVEC,train,HUVEC-16,2,G18,2,treatment,s38069,739
57456,99278,HUVEC-16_2_G19_1,HUVEC-16_2_G19,HUVEC,train,HUVEC-16,2,G19,1,treatment,s38988,717
57457,99279,HUVEC-16_2_G19_2,HUVEC-16_2_G19,HUVEC,train,HUVEC-16,2,G19,2,treatment,s38988,717
57458,99280,HUVEC-16_2_G20_1,HUVEC-16_2_G20,HUVEC,train,HUVEC-16,2,G20,1,treatment,s37314,11
57459,99281,HUVEC-16_2_G20_2,HUVEC-16_2_G20,HUVEC,train,HUVEC-16,2,G20,2,treatment,s37314,11
57460,99282,HUVEC-16_2_G21_1,HUVEC-16_2_G21,HUVEC,train,HUVEC-16,2,G21,1,treatment,s36819,952
57461,99283,HUVEC-16_2_G21_2,HUVEC-16_2_G21,HUVEC,train,HUVEC-16,2,G21,2,treatment,s36819,952
57462,99284,HUVEC-16_2_G22_1,HUVEC-16_2_G22,HUVEC,train,HUVEC-16,2,G22,1,treatment,s37305,130
57463,99285,HUVEC-16_2_G22_2,HUVEC-16_2_G22,HUVEC,train,HUVEC-16,2,G22,2,treatment,s37305,130
57464,99286,HUVEC-16_2_G23_1,HUVEC-16_2_G23,HUVEC,train,HUVEC-16,2,G23,1,treatment,s37990,721
57465,99287,HUVEC-16_2_G23_2,HUVEC-16_2_G23,HUVEC,train,HUVEC-16,2,G23,2,treatment,s37990,721
57466,99288,HUVEC-16_2_H02_1,HUVEC-16_2_H02,HUVEC,train,HUVEC-16,2,H02,1,treatment,s37706,317
57467,99289,HUVEC-16_2_H02_2,HUVEC-16_2_H02,HUVEC,train,HUVEC-16,2,H02,2,treatment,s37706,317
57468,99290,HUVEC-16_2_H03_1,HUVEC-16_2_H03,HUVEC,train,HUVEC-16,2,H03,1,positive_control,s502432,1134
57469,99291,HUVEC-16_2_H03_2,HUVEC-16_2_H03,HUVEC,train,HUVEC-16,2,H03,2,positive_control,s502432,1134
57470,99292,HUVEC-16_2_H04_1,HUVEC-16_2_H04,HUVEC,train,HUVEC-16,2,H04,1,treatment,s39380,654
57471,99293,HUVEC-16_2_H04_2,HUVEC-16_2_H04,HUVEC,train,HUVEC-16,2,H04,2,treatment,s39380,654
57472,99294,HUVEC-16_2_H05_1,HUVEC-16_2_H05,HUVEC,train,HUVEC-16,2,H05,1,treatment,s36489,662
57473,99295,HUVEC-16_2_H05_2,HUVEC-16_2_H05,HUVEC,train,HUVEC-16,2,H05,2,treatment,s36489,662
57474,99296,HUVEC-16_2_H06_1,HUVEC-16_2_H06,HUVEC,train,HUVEC-16,2,H06,1,treatment,s195435,683
57475,99297,HUVEC-16_2_H06_2,HUVEC-16_2_H06,HUVEC,train,HUVEC-16,2,H06,2,treatment,s195435,683
57476,99298,HUVEC-16_2_H07_1,HUVEC-16_2_H07,HUVEC,train,HUVEC-16,2,H07,1,positive_control,s501351,1130
57477,99299,HUVEC-16_2_H07_2,HUVEC-16_2_H07,HUVEC,train,HUVEC-16,2,H07,2,positive_control,s501351,1130
57478,99300,HUVEC-16_2_H08_1,HUVEC-16_2_H08,HUVEC,train,HUVEC-16,2,H08,1,treatment,s36684,893
57479,99301,HUVEC-16_2_H08_2,HUVEC-16_2_H08,HUVEC,train,HUVEC-16,2,H08,2,treatment,s36684,893
57480,99302,HUVEC-16_2_H09_1,HUVEC-16_2_H09,HUVEC,train,HUVEC-16,2,H09,1,treatment,s36029,967
57481,99303,HUVEC-16_2_H09_2,HUVEC-16_2_H09,HUVEC,train,HUVEC-16,2,H09,2,treatment,s36029,967
57482,99304,HUVEC-16_2_H10_1,HUVEC-16_2_H10,HUVEC,train,HUVEC-16,2,H10,1,treatment,s39258,934
57483,99305,HUVEC-16_2_H10_2,HUVEC-16_2_H10,HUVEC,train,HUVEC-16,2,H10,2,treatment,s39258,934
57484,99306,HUVEC-16_2_H11_1,HUVEC-16_2_H11,HUVEC,train,HUVEC-16,2,H11,1,positive_control,s14484,1112
57485,99307,HUVEC-16_2_H11_2,HUVEC-16_2_H11,HUVEC,train,HUVEC-16,2,H11,2,positive_control,s14484,1112
57486,99308,HUVEC-16_2_H12_1,HUVEC-16_2_H12,HUVEC,train,HUVEC-16,2,H12,1,treatment,s37451,597
57487,99309,HUVEC-16_2_H12_2,HUVEC-16_2_H12,HUVEC,train,HUVEC-16,2,H12,2,treatment,s37451,597
57488,99310,HUVEC-16_2_H13_1,HUVEC-16_2_H13,HUVEC,train,HUVEC-16,2,H13,1,treatment,s38022,788
57489,99311,HUVEC-16_2_H13_2,HUVEC-16_2_H13,HUVEC,train,HUVEC-16,2,H13,2,treatment,s38022,788
57490,99312,HUVEC-16_2_H14_1,HUVEC-16_2_H14,HUVEC,train,HUVEC-16,2,H14,1,treatment,s37489,694
57491,99313,HUVEC-16_2_H14_2,HUVEC-16_2_H14,HUVEC,train,HUVEC-16,2,H14,2,treatment,s37489,694
57492,99314,HUVEC-16_2_H15_1,HUVEC-16_2_H15,HUVEC,train,HUVEC-16,2,H15,1,positive_control,s501342,1129
57493,99315,HUVEC-16_2_H15_2,HUVEC-16_2_H15,HUVEC,train,HUVEC-16,2,H15,2,positive_control,s501342,1129
57494,99316,HUVEC-16_2_H16_1,HUVEC-16_2_H16,HUVEC,train,HUVEC-16,2,H16,1,treatment,s36107,178
57495,99317,HUVEC-16_2_H16_2,HUVEC-16_2_H16,HUVEC,train,HUVEC-16,2,H16,2,treatment,s36107,178
57496,99318,HUVEC-16_2_H17_1,HUVEC-16_2_H17,HUVEC,train,HUVEC-16,2,H17,1,treatment,s36936,20
57497,99319,HUVEC-16_2_H17_2,HUVEC-16_2_H17,HUVEC,train,HUVEC-16,2,H17,2,treatment,s36936,20
57498,99320,HUVEC-16_2_H18_1,HUVEC-16_2_H18,HUVEC,train,HUVEC-16,2,H18,1,treatment,s39308,661
57499,99321,HUVEC-16_2_H18_2,HUVEC-16_2_H18,HUVEC,train,HUVEC-16,2,H18,2,treatment,s39308,661
57500,99322,HUVEC-16_2_H19_1,HUVEC-16_2_H19,HUVEC,train,HUVEC-16,2,H19,1,positive_control,s13580,1111
57501,99323,HUVEC-16_2_H19_2,HUVEC-16_2_H19,HUVEC,train,HUVEC-16,2,H19,2,positive_control,s13580,1111
57502,99324,HUVEC-16_2_H20_1,HUVEC-16_2_H20,HUVEC,train,HUVEC-16,2,H20,1,treatment,s38490,232
57503,99325,HUVEC-16_2_H20_2,HUVEC-16_2_H20,HUVEC,train,HUVEC-16,2,H20,2,treatment,s38490,232
57504,99326,HUVEC-16_2_H21_1,HUVEC-16_2_H21,HUVEC,train,HUVEC-16,2,H21,1,treatment,s37388,991
57505,99327,HUVEC-16_2_H21_2,HUVEC-16_2_H21,HUVEC,train,HUVEC-16,2,H21,2,treatment,s37388,991
57506,99328,HUVEC-16_2_H22_1,HUVEC-16_2_H22,HUVEC,train,HUVEC-16,2,H22,1,positive_control,s5459,1135
57507,99329,HUVEC-16_2_H22_2,HUVEC-16_2_H22,HUVEC,train,HUVEC-16,2,H22,2,positive_control,s5459,1135
57508,99330,HUVEC-16_2_H23_1,HUVEC-16_2_H23,HUVEC,train,HUVEC-16,2,H23,1,treatment,s224933,752
57509,99331,HUVEC-16_2_H23_2,HUVEC-16_2_H23,HUVEC,train,HUVEC-16,2,H23,2,treatment,s224933,752
57510,99332,HUVEC-16_2_I02_1,HUVEC-16_2_I02,HUVEC,train,HUVEC-16,2,I02,1,treatment,s38249,918
57511,99333,HUVEC-16_2_I02_2,HUVEC-16_2_I02,HUVEC,train,HUVEC-16,2,I02,2,treatment,s38249,918
57512,99334,HUVEC-16_2_I03_1,HUVEC-16_2_I03,HUVEC,train,HUVEC-16,2,I03,1,treatment,s38011,827
57513,99335,HUVEC-16_2_I03_2,HUVEC-16_2_I03,HUVEC,train,HUVEC-16,2,I03,2,treatment,s38011,827
57514,99336,HUVEC-16_2_I04_1,HUVEC-16_2_I04,HUVEC,train,HUVEC-16,2,I04,1,treatment,s39303,1049
